country_code,country,year,slum_pct,urban_pop,slum_population,start_year,end_year,slum_change_total,urban_growth_total,slum_population_change_total
SLE,Sierra Leone,2020,50.64661,3419251.0,1731734.7188911,2000,2022,-24.621260000000007,133.09513993861938,643922.1665135997
SLE,Sierra Leone,2022,49.27874,3663864.0,1805506.0145136,2000,2022,-24.621260000000007,133.09513993861938,643922.1665135997
SGP,Singapore,2000,0.0,4027887.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2002,0.0,4175950.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2004,0.0,4166664.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2006,0.0,4401365.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2008,0.0,4839396.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2010,0.0,5076732.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2012,0.0,5312437.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2014,0.0,5469724.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2016,0.0,5607283.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2018,0.0,5638676.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2020,0.0,5685807.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SGP,Singapore,2022,0.0,5637022.0,0.0,2000,2022,0.0,39.94985460118419,0.0
SXM,Sint Maarten (Dutch part),2022,2.88821,42139.0,1217.0628119,2022,2022,0.0,0.0,0.0
SVK,Slovak Republic,2000,0.05,3023389.0,1511.6945,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2002,0.05,3004490.0,1502.2450000000001,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2004,0.05,2986149.0,1493.0745,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2006,0.05,2968420.0,1484.21,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2008,0.05,2952980.0,1476.49,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2010,0.05,2941837.0,1470.9185,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2012,0.05,2935042.0,1467.521,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2014,0.05,2926228.0,1463.114,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2016,0.05,2918507.0,1459.2535,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2018,0.05,2913377.0,1456.6885,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2020,0.05,2906727.0,1453.3635,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVK,Slovak Republic,2022,0.06602,2889164.0,1907.4260728,2000,2022,0.016019999999999993,-4.439554420552565,395.73157279999987
SVN,Slovenia,2022,0.52712,1168776.0,6160.8520512000005,2022,2022,0.0,0.0,0.0
SLB,Solomon Islands,2000,10.4,69384.0,7215.936000000001,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2002,10.4,75070.0,7807.280000000001,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2004,10.4,81504.0,8476.416000000001,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2006,8.95,88752.0,7943.304,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2008,7.5,96858.0,7264.349999999999,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2010,6.05,107230.0,6487.415,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2012,4.6,122698.0,5644.108,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2014,3.15,141033.0,4442.5395,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2016,2.0,162314.0,3246.28,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2018,1.95,186456.0,3635.892,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2020,1.95,208703.0,4069.7085,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
SLB,Solomon Islands,2022,1.94965,229252.0,4469.611618,2000,2022,-8.45035,230.41046927245478,-2746.3243820000007
ZAF,South Africa,2000,27.60971,26531584.0,7325293.4008064,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2002,27.22887,27693929.0,7540743.9253023,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2004,26.84803,28952822.0,7773262.3364066,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2006,26.46718,30262780.0,8009704.455604,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2008,26.08634,31573129.0,8236273.779578601,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2010,25.7055,32783033.0,8427042.547815,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2012,25.32466,33862395.0,8575536.401607,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2014,24.94382,35099930.0,8755263.359326,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2016,24.56298,36231037.0,8899422.3721026,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2018,24.18213,37147252.0,8982996.7700676,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2020,24.2,38419145.0,9297433.09,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
ZAF,South Africa,2022,24.2,39595737.0,9582168.354,2000,2022,-3.4097100000000005,49.24000391382587,2256874.9531936003
SSD,South Sudan,2002,99.8,1085019.0,1082848.962,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2004,99.8,1212034.0,1209609.932,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2006,99.8,1352100.0,1349395.8,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2008,99.80584,1501655.0,1498739.386652,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2010,97.0038,1709013.0,1657807.552494,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2012,94.20176,1939585.0,1827123.2066959997,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2014,94.2,2083647.0,1962795.4740000002,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2016,94.2,2066053.0,1946221.9260000002,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2018,94.2,1986676.0,1871448.7920000001,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2020,94.2,2160176.0,2034885.7920000001,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
SSD,South Sudan,2022,94.2,2289673.0,2156871.966,2002,2022,-5.599999999999994,111.02607419777904,1074023.004
ESP,Spain,2014,0.05,36759579.0,18379.7895,2014,2022,-0.003970000000000001,3.9384047352664187,-792.960103999998
ESP,Spain,2016,0.05,36869920.0,18434.96,2014,2022,-0.003970000000000001,3.9384047352664187,-792.960103999998
ESP,Spain,2022,0.04603,38207320.0,17586.829396,2014,2022,-0.003970000000000001,3.9384047352664187,-792.960103999998
LKA,Sri Lanka,2000,57.60128,2820585.0,1624693.063488,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2002,56.79227,2893776.0,1643441.0791152,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2004,55.97413,2995666.0,1676797.9812058,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2006,55.27324,3151149.0,1741742.1495276,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2008,54.47522,3357686.0,1829106.8354092,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2010,53.69789,3601355.0,1933851.6464095002,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2012,52.94421,3865917.0,2046779.2149057002,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2014,52.19329,3867905.0,2018786.8735744997,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2016,51.44004,4024359.0,2070131.8793436,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2018,50.66515,4187534.0,2121620.382401,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2020,50.42596,4309755.0,2173235.332398,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LKA,Sri Lanka,2022,44.6899,4433492.0,1981323.1413079998,2000,2022,-12.911380000000001,57.18342116972188,356630.0778199998
LCA,St. Lucia,2000,4.85,44180.0,2142.7299999999996,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2002,4.85,43543.0,2111.8354999999997,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2004,4.5,40807.0,1836.3149999999998,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2006,3.9,36997.0,1442.883,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2008,3.35,33457.0,1120.8095,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2010,2.75,31639.0,870.0725,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2012,2.2,32135.0,706.97,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2014,1.6,33768.0,540.288,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2016,1.05,36563.0,383.91150000000005,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2018,0.45,40583.0,182.62350000000004,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2020,0.45,45904.0,206.568,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
LCA,St. Lucia,2022,0.44067,52021.0,229.2409407,2000,2022,-4.40933,17.747849705749207,-1913.4890592999996
VCT,St. Vincent and the Grenadines,2022,2.75506,48560.0,1337.8571359999999,2022,2022,0.0,0.0,0.0
SDN,Sudan,2000,21.7636,8996933.0,1958056.510388,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2002,99.1,9471242.0,9386000.822,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2004,99.1,9914394.0,9825164.454,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2006,99.08834,10388037.0,10293333.4218858,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2008,94.00333,10921614.0,10266680.849746201,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2010,88.91831,11586672.0,10302672.9276432,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2012,83.8333,12237285.0,10258919.845905,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2014,78.74829,13107707.0,10322095.1207103,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2016,73.66328,14106013.0,10390951.8530264,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2018,73.7,15207387.0,11207844.219,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2020,73.7,16170098.0,11917362.226,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SDN,Sudan,2022,73.7,17146384.0,12636885.008,2000,2022,51.936400000000006,90.58032331684586,10678828.497612
SUR,Suriname,2000,7.43018,317928.0,23622.6226704,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2002,8.26719,331359.0,27394.078112099996,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2004,9.10421,343011.0,31228.4417631,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2006,9.94123,350156.0,34809.8133188,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2008,10.77825,357685.0,38552.1835125,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2010,11.61526,365335.0,42434.610121,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2012,12.45228,373100.0,46459.45668,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2014,13.2893,381040.0,50637.548720000006,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2016,14.12632,388758.0,54917.199105600004,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2018,14.96333,396094.0,59268.852330199996,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2020,15.80035,404180.0,63861.854629999994,2000,2022,8.37017,29.16635213004202,41262.4626256
SUR,Suriname,2022,15.80035,410656.0,64885.085296,2000,2022,8.37017,29.16635213004202,41262.4626256
SWE,Sweden,2000,0.3,7456120.0,22368.36,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2002,0.25,7508947.0,18772.3675,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2004,0.25,7578585.0,18946.4625,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2006,0.25,7668970.0,19172.425,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2008,0.2,7813802.0,15627.604000000001,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2010,0.15,7983920.0,11975.880000000001,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2012,0.15,8150970.0,12226.455,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2014,0.15,8363514.0,12545.271,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2016,0.1,8633084.0,8633.084,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2018,0.1,8900641.0,8900.641,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2020,0.1,9105066.0,9105.066,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
SWE,Sweden,2022,0.3362,9270860.0,31168.63132,2000,2022,0.03620000000000001,24.338932313321138,8800.27132
CHE,Switzerland,2000,0.0,5266230.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2002,0.0,5348432.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2004,0.0,5429611.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2006,0.0,5501558.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2008,0.0,5624734.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2010,0.0,5759812.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2012,0.0,5897866.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2014,0.0,6120218.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2016,0.0,6420062.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2018,0.0,6751200.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2020,0.0,7112812.0,0.0,2000,2022,0.0,41.53498802748835,0.0
CHE,Switzerland,2022,0.0,7453558.0,0.0,2000,2022,0.0,41.53498802748835,0.0
SYR,Syrian Arab Republic,2000,30.70216,8631206.0,2649966.6760496,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2002,32.06623,9205073.0,2951719.8798478995,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2004,31.30597,9810228.0,3071187.0346116,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2006,30.43709,10615729.0,3231118.9898861,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2008,28.53389,11810502.0,3369995.6491278,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2010,26.99801,12521854.0,3380651.3951054,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2012,25.43429,14814254.0,3767900.3236966,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2014,24.12942,15407981.0,3717856.4490102,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2016,23.91932,14424936.0,3450346.6016352,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2018,25.18149,14499599.0,3651215.0722251,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2020,25.57503,15452913.0,3952087.1356239007,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
SYR,Syrian Arab Republic,2022,41.12579,16310345.0,6707758.2329755,2000,2022,10.423630000000003,88.96947888858173,4057791.5569259
STP,São Tomé and Príncipe,2004,61.4,91276.0,56043.464,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2006,61.4,100995.0,62010.93,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2008,60.3972,111000.0,67040.89199999999,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2010,58.45879,120093.0,70204.9146747,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2012,56.52039,126988.0,71774.1128532,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2014,54.58198,132347.0,72237.6130706,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2016,52.64358,137535.0,72403.347753,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2018,52.6,142471.0,74939.746,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2020,52.6,147951.0,77822.22600000001,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
STP,São Tomé and Príncipe,2022,82.39333,154729.0,127486.37557570002,2004,2022,20.993330000000007,69.51772645602348,71442.91157570001
TJK,Tajikistan,2016,0.05,2338031.0,1169.0155,2016,2016,0.0,0.0,0.0
TZA,Tanzania,2000,81.32802,7603838.0,6184050.889407599,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2002,77.07039,8318986.0,6411474.9542454,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2004,72.81275,9178045.0,6682786.960737499,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2006,68.55511,10224470.0,7009396.655417,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2008,64.29748,11402626.0,7331601.1718248,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2010,60.03984,12620504.0,7577330.4087936,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2012,55.78221,13969663.0,7792586.7509523,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2014,51.52457,15429872.0,7950175.199550399,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2016,47.26693,17093285.0,8079471.055650501,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2018,43.0093,18855892.0,8109787.157956001,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2020,40.88048,20642173.0,8438619.4048304,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
TZA,Tanzania,2022,70.08585,22534904.0,15793779.015083998,2000,2022,-11.242170000000002,196.36223180977817,9609728.1256764
THA,Thailand,2019,2.0,39999986.0,799999.72,2019,2019,0.0,0.0,0.0
TLS,Timor-Leste,2004,56.1,238810.0,133972.41,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2006,56.1,264870.0,148592.07,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2008,54.0,297419.0,160606.26,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2010,50.0,321498.0,160749.0,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2012,46.0,336080.0,154596.80000000002,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2014,42.0,349209.0,146667.78,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2016,37.9,361692.0,137081.268,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2018,33.9,373200.0,126514.79999999999,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2020,33.9,384050.0,130192.94999999998,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TLS,Timor-Leste,2022,33.92051,391423.0,132772.6778573,2004,2022,-22.17949,63.90561534274109,-1199.7321426999988
TGO,Togo,2000,69.27204,1701326.0,1178543.2272504,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2002,66.02873,1840575.0,1215308.2971974998,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2004,62.78541,1988124.0,1248251.8047084,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2006,59.54209,2151522.0,1281061.1656098,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2008,56.29878,2336133.0,1315214.3781774,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2010,53.05546,2528396.0,1341452.1284216,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2012,49.81214,2728063.0,1358906.5608482,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2014,46.56882,2935474.0,1367015.6032068,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2016,43.32551,3154992.0,1366916.3744592,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2018,40.08219,3387200.0,1357663.9396799998,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2020,38.5,3630719.0,1397826.815,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TGO,Togo,2022,38.46053,3884339.0,1493937.3663967,2000,2022,-30.811510000000006,128.31244570411548,315394.13914630003
TON,Tonga,2000,1.8,23642.0,425.55600000000004,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2002,1.8,23965.0,431.37000000000006,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2004,1.8,24292.0,437.25600000000003,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2006,1.65,24630.0,406.39500000000004,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2008,1.45,24924.0,361.39799999999997,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2010,1.25,25158.0,314.475,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2012,1.1,25209.0,277.29900000000004,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2014,0.95,24886.0,236.417,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2016,0.75,24405.0,183.0375,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2018,0.6,23966.0,143.796,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2020,0.35,23124.0,80.934,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TON,Tonga,2022,0.30753,22213.0,68.3116389,2000,2022,-1.49247,-6.044327891041367,-357.24436110000005
TTO,Trinidad and Tobago,2000,11.06,738138.0,81638.0628,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2002,11.06,743659.0,82248.6854,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2004,11.06,747643.0,82689.3158,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2006,10.28,716183.0,73623.6124,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2008,9.5,715485.0,67971.075,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2010,8.72,712751.0,62151.8872,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2012,7.94,720009.0,57168.7146,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2014,7.5,725489.0,54411.674999999996,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2016,7.5,730125.0,54759.375,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TTO,Trinidad and Tobago,2022,8.62727,736816.0,63567.105723199995,2000,2022,-2.432730000000001,-0.17909930121467801,-18070.957076800005
TUN,Tunisia,2006,10.4,6779069.0,705023.1760000001,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2008,10.4,6965266.0,724387.6640000001,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2010,10.14415,7173158.0,727655.907257,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2012,9.64392,7399572.0,713608.8040224,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2014,9.14369,7638608.0,698450.6358351998,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2016,8.64346,7846685.0,678225.0793009999,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2018,8.14324,8065086.0,656759.3091864,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2020,7.64301,8274590.0,632427.741159,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TUN,Tunisia,2022,7.64301,8448041.0,645684.6184341001,2006,2022,-2.75699,24.619486835139163,-59338.55756590003
TKM,Turkmenistan,2000,10.5,2111407.0,221697.735,2000,2022,-2.1179900000000007,61.14714027186611,63497.808287199994
TKM,Turkmenistan,2002,10.5,2222212.0,233332.25999999998,2000,2022,-2.1179900000000007,61.14714027186611,63497.808287199994
TKM,Turkmenistan,2004,10.50752,2317291.0,243489.81528319998,2000,2022,-2.1179900000000007,61.14714027186611,63497.808287199994
TKM,Turkmenistan,2006,10.25739,2409154.0,247116.3214806,2000,2022,-2.1179900000000007,61.14714027186611,63497.808287199994
TKM,Turkmenistan,2008,10.00727,2504991.0,250681.2128457,2000,2022,-2.1179900000000007,61.14714027186611,63497.808287199994
